id,tenant_id,student_id,evaluator_id,evaluated_at,age_years,weight_kg,height_cm,wingspan_cm,waist_cm,hip_cm,imc,rce,sit_and_reach_cm,abdominal_reps,horizontal_jump_cm,medicine_ball_m,square_test_s,sprint_20m_s,run_6min_m,classifications,ai_diagnosis,notes,created_at,updated_at,ai_technical,ai_family,ai_goals,demo_data
5248d802-be0f-44fb-bfa5-7bdad5aec118,07cc7290-5d3f-421b-a514-b21d6a683494,4d9fa599-16b9-4623-840e-c4025152f438,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,50.00,153.60,153.60,60.20,,21.19,0.392,31.00,38,170.00,4.50,6.60,3.92,1210.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
8ee20534-38d7-45ce-9108-018f1c60647c,07cc7290-5d3f-421b-a514-b21d6a683494,3258b5fe-a778-48a6-b467-d59592a41af9,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,52.90,159.00,160.00,65.00,,20.92,0.409,29.00,33,159.00,4.00,6.95,4.12,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
91a2c4a1-d034-4168-a358-79fc578cdecf,07cc7290-5d3f-421b-a514-b21d6a683494,3258b5fe-a778-48a6-b467-d59592a41af9,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,54.10,159.80,160.80,64.60,,21.19,0.404,30.50,36,165.00,4.30,6.80,4.04,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
fda1acca-0e90-40ed-8c83-152fa5ae5827,07cc7290-5d3f-421b-a514-b21d6a683494,3258b5fe-a778-48a6-b467-d59592a41af9,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,55.30,160.60,161.60,64.20,,21.44,0.400,32.00,39,171.00,4.60,6.65,3.96,1220.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
c4a7e391-0dc8-44ad-a667-cae29f348166,07cc7290-5d3f-421b-a514-b21d6a683494,cfa6663d-c5ae-4646-8bd3-ed9305153691,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,14,60.20,166.00,168.00,66.00,,21.85,0.398,26.00,34,160.00,4.10,6.80,4.00,1110.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
84aa9637-67a7-4b86-986c-e6cf3f51a4f2,07cc7290-5d3f-421b-a514-b21d6a683494,cfa6663d-c5ae-4646-8bd3-ed9305153691,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,14,61.40,166.80,168.80,65.60,,22.07,0.393,27.50,37,166.00,4.40,6.65,3.92,1170.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
0e373c72-a20d-4fe8-a141-ca5e2c9ffd6b,07cc7290-5d3f-421b-a514-b21d6a683494,cfa6663d-c5ae-4646-8bd3-ed9305153691,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,15,62.60,167.60,169.60,65.20,,22.29,0.389,29.00,40,172.00,4.70,6.50,3.84,1230.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Razoável"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
44e4feaf-4e96-46e7-bb2d-2ddaef0fb2b2,07cc7290-5d3f-421b-a514-b21d6a683494,f2b0c732-bf82-4ad3-864d-a072b047a478,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,62.00,171.00,169.00,70.00,,21.20,0.409,27.00,30,161.00,3.70,6.85,4.04,1120.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
37dc97d8-63cb-4f09-b7d1-38d8a866bed3,07cc7290-5d3f-421b-a514-b21d6a683494,f2b0c732-bf82-4ad3-864d-a072b047a478,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,16,63.20,171.80,169.80,69.60,,21.41,0.405,28.50,33,167.00,4.00,6.70,3.96,1180.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
1fed354d-a55e-4874-94ba-c87a887d082d,07cc7290-5d3f-421b-a514-b21d6a683494,f2b0c732-bf82-4ad3-864d-a072b047a478,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,16,64.40,172.60,170.60,69.20,,21.62,0.401,30.00,36,173.00,4.30,6.55,3.88,1240.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f3ead7b1-6315-421f-8241-a4abc3a5d0e7,07cc7290-5d3f-421b-a514-b21d6a683494,708a85b7-c0ca-42b1-8ef3-0e8795791033,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,16,62.30,173.00,172.00,64.00,,20.82,0.370,28.00,31,162.00,3.80,6.90,4.08,1040.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Razoável"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Muito Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Evolução excelente em potência de membros superiores (medicine ball). Manter treino com cargas progressivas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
077f1746-ebad-4ab9-84d2-d75d01b4f7ce,07cc7290-5d3f-421b-a514-b21d6a683494,708a85b7-c0ca-42b1-8ef3-0e8795791033,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,16,63.50,173.80,172.80,63.60,,21.02,0.366,29.50,34,168.00,4.10,6.75,4.00,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Fraco"", ""flex"": ""Bom"", ""jump"": ""Muito Fraco"", ""run6"": ""Muito Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Muito Fraco"", ""square"": ""Muito Fraco""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
75150961-2d32-41c4-8850-8185331bd223,07cc7290-5d3f-421b-a514-b21d6a683494,708a85b7-c0ca-42b1-8ef3-0e8795791033,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,16,64.70,174.60,173.60,63.20,,21.22,0.362,31.00,37,174.00,4.40,6.60,3.92,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
31695cb6-6fe6-4401-8627-a969680fdfae,07cc7290-5d3f-421b-a514-b21d6a683494,d3046c32-baaf-4883-9590-533f8b390881,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,35.60,141.00,141.00,57.50,,17.91,0.408,29.00,32,163.00,3.90,6.95,4.12,1050.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Resultados em flexibilidade abaixo da meta — incluir rotina de alongamento ativo nas aulas.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
c225b62c-0f48-45e4-a621-5aaa28f7c1c3,07cc7290-5d3f-421b-a514-b21d6a683494,d3046c32-baaf-4883-9590-533f8b390881,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,36.80,141.80,141.80,57.10,,18.30,0.403,30.50,35,169.00,4.20,6.80,4.04,1110.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b2b54aae-9e89-4213-ab75-7524d593c039,07cc7290-5d3f-421b-a514-b21d6a683494,d3046c32-baaf-4883-9590-533f8b390881,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,38.00,142.60,142.60,56.70,,18.69,0.398,32.00,38,175.00,4.50,6.65,3.96,1170.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Bom"", ""jump"": ""Excelente"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
e84c7939-2837-4eaf-8ad6-fe5693992728,07cc7290-5d3f-421b-a514-b21d6a683494,7508f2a1-5347-4805-ae93-39ac8ac700e4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,9,34.90,139.00,140.00,57.00,,18.06,0.410,26.00,33,156.00,4.00,6.80,4.00,1060.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Perfil de baixo risco. Recomenda-se participação em modalidades coletivas para socialização.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f4c89cbd-2504-4b92-8c46-711eba409a95,07cc7290-5d3f-421b-a514-b21d6a683494,7508f2a1-5347-4805-ae93-39ac8ac700e4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,10,36.10,139.80,140.80,56.60,,18.47,0.405,27.50,36,162.00,4.30,6.65,3.92,1120.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
c4986313-2c6c-4a23-85f4-326ed6a11908,07cc7290-5d3f-421b-a514-b21d6a683494,7508f2a1-5347-4805-ae93-39ac8ac700e4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,10,37.30,140.60,141.60,56.20,,18.87,0.400,29.00,39,168.00,4.60,6.50,3.84,1180.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
bbd3ad3e-4be5-47c4-aca1-9b0756cb7b6a,07cc7290-5d3f-421b-a514-b21d6a683494,ad40b001-86e9-4a8f-83b8-d82eaddd6407,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,11,42.20,148.00,150.00,61.00,,19.27,0.412,27.00,34,157.00,4.10,6.85,4.04,1070.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Aluno demonstra evolução consistente em força e resistência cardiorrespiratória. Recomenda-se manter periodização atual.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
3d27d293-a218-4fb4-9d92-d1eebc1ee22c,07cc7290-5d3f-421b-a514-b21d6a683494,ad40b001-86e9-4a8f-83b8-d82eaddd6407,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,12,43.40,148.80,150.80,60.60,,19.60,0.407,28.50,37,163.00,4.40,6.70,3.96,1130.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
1eab86ea-fea0-41e2-a965-b89c1bf1c3f2,07cc7290-5d3f-421b-a514-b21d6a683494,ad40b001-86e9-4a8f-83b8-d82eaddd6407,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,12,44.60,149.60,151.60,60.20,,19.93,0.402,30.00,40,169.00,4.70,6.55,3.88,1190.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Muito Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
246a5c8e-dfbc-43fa-8cca-099ee62120ed,07cc7290-5d3f-421b-a514-b21d6a683494,779f50e0-b76e-4ed7-a1fa-501497223139,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,10,41.00,147.00,145.00,60.50,,18.97,0.412,28.00,30,158.00,3.70,6.90,4.08,1080.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Composição corporal dentro do esperado para idade. Boa progressão na flexibilidade e potência de membros inferiores.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
d380cd77-1a8e-48ac-b479-f60401f57c6f,07cc7290-5d3f-421b-a514-b21d6a683494,779f50e0-b76e-4ed7-a1fa-501497223139,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,11,42.20,147.80,145.80,60.10,,19.32,0.407,29.50,33,164.00,4.00,6.75,4.00,1140.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
f2defd12-5322-42e8-a93e-c2ee394cf859,07cc7290-5d3f-421b-a514-b21d6a683494,779f50e0-b76e-4ed7-a1fa-501497223139,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,11,43.40,148.60,146.60,59.70,,19.65,0.402,31.00,36,170.00,4.30,6.60,3.92,1200.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Muito Bom"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
52e0eb39-d598-4dff-a77e-faa335df3f81,07cc7290-5d3f-421b-a514-b21d6a683494,f2eccd7a-8e51-4a43-bad1-f65049bcb308,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,12,47.30,155.00,154.00,64.50,,19.69,0.416,29.00,31,159.00,3.80,6.95,4.12,1090.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Performance acima da média da turma. Indicado encaminhamento para grupo de alto rendimento.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
5ad01866-9be7-4bd6-8f9b-0e5ac946230f,07cc7290-5d3f-421b-a514-b21d6a683494,f2eccd7a-8e51-4a43-bad1-f65049bcb308,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,48.50,155.80,154.80,64.10,,19.98,0.411,30.50,34,165.00,4.10,6.80,4.04,1150.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Razoável"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Bom"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
480d9cd6-fbf3-4923-aaad-1ad411c4837f,07cc7290-5d3f-421b-a514-b21d6a683494,f2eccd7a-8e51-4a43-bad1-f65049bcb308,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,13,49.70,156.60,155.60,63.70,,20.27,0.407,32.00,37,171.00,4.40,6.65,3.96,1210.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Muito Bom"", ""flex"": ""Razoável"", ""jump"": ""Muito Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Razoável""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
9bf8a19c-2e0c-49f3-b5b4-258087a83cbd,07cc7290-5d3f-421b-a514-b21d6a683494,6fd75cca-a83a-40fc-91f7-c457424b4de4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,13,53.60,161.00,161.00,65.50,,20.68,0.407,26.00,32,160.00,3.90,6.80,4.00,1100.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Pequenas oscilações em provas de velocidade — focar trabalho técnico de saída e aceleração.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b1480771-9db1-453e-ae1a-eb845ef4ed4b,07cc7290-5d3f-421b-a514-b21d6a683494,6fd75cca-a83a-40fc-91f7-c457424b4de4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,13,54.80,161.80,161.80,65.10,,20.93,0.402,27.50,35,166.00,4.20,6.65,3.92,1160.00,"{""imc"": ""Excelente"", ""rce"": ""Excelente"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
7317382c-880e-453b-9103-69e476a13970,07cc7290-5d3f-421b-a514-b21d6a683494,6fd75cca-a83a-40fc-91f7-c457424b4de4,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,14,56.00,162.60,162.60,64.70,,21.18,0.398,29.00,38,172.00,4.50,6.50,3.84,1220.00,"{""imc"": ""Excelente"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Bom"", ""jump"": ""Razoável"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
b32611f1-553d-4d51-a602-03bf68762568,07cc7290-5d3f-421b-a514-b21d6a683494,010166af-79c8-45bb-94f9-84d341307a63,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,15,57.90,160.00,161.00,62.50,,22.62,0.391,27.00,33,161.00,4.00,6.85,4.04,1110.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Razoável"", ""mball"": ""Razoável"", ""sprint"": ""Razoável"", ""square"": ""Fraco""}",Indicadores de saúde estáveis. Continuar reforço de treinos funcionais e mobilidade.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
05b25b9b-45bb-404a-92ce-c5f070d8d92e,07cc7290-5d3f-421b-a514-b21d6a683494,010166af-79c8-45bb-94f9-84d341307a63,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,15,59.10,160.80,161.80,62.10,,22.86,0.386,28.50,36,167.00,4.30,6.70,3.96,1170.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Razoável"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
266d0d60-48ec-461f-85ec-6ba4e60376e3,07cc7290-5d3f-421b-a514-b21d6a683494,010166af-79c8-45bb-94f9-84d341307a63,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-05-19,16,60.30,161.60,162.60,61.70,,23.09,0.382,30.00,39,173.00,4.60,6.55,3.88,1230.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Muito Bom"", ""flex"": ""Fraco"", ""jump"": ""Bom"", ""run6"": ""Bom"", ""mball"": ""Bom"", ""sprint"": ""Bom"", ""square"": ""Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
0307d8e4-14c0-42d2-9a85-f28d910725d8,07cc7290-5d3f-421b-a514-b21d6a683494,06dd7a24-ceab-4e41-99c7-1dcc0cee107b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2025-09-19,15,66.20,168.00,170.00,63.50,,23.46,0.378,28.00,34,162.00,4.10,6.90,4.08,1120.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Boa adesão ao programa. Sugere-se ampliar volume de corrida contínua para melhorar VO2.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
92e18bf9-83e2-47a8-8a6c-819bc0f18cad,07cc7290-5d3f-421b-a514-b21d6a683494,06dd7a24-ceab-4e41-99c7-1dcc0cee107b,6496fb6b-7c93-4bc8-bb5e-a666ffdae72e,2026-01-19,15,67.40,168.80,170.80,63.10,,23.65,0.374,29.50,37,168.00,4.40,6.75,4.00,1180.00,"{""imc"": ""Razoável"", ""rce"": ""Razoável"", ""abdo"": ""Razoável"", ""flex"": ""Bom"", ""jump"": ""Fraco"", ""run6"": ""Fraco"", ""mball"": ""Fraco"", ""sprint"": ""Fraco"", ""square"": ""Muito Fraco""}",Atenção ao IMC: orientar família sobre hábitos alimentares e manter monitoramento trimestral.,,2026-06-19 09:12:14.107688+00,2026-06-19 20:55:38.136676+00,,,,t
